0,det
0,HI7060b
0,HI7000c
0,HI7001c
0,HI7002c
0,HI7039c
0,HI7003c
0,HI7004c
0,HI7005c
0,HI7041c
0,HI7008c
0,HI7009c
1,HI7010c
1,HI7011c
1,HI7012c
1,HI7013c
1,HI7014d
1,HI7015d
1,HI7043d
1,HI7016d
1,HI7017d
1,HI7059d
1,HI5093d
1,HI7019d
1,HI5062d
1,HI7046d
1,HI7022a
1,HI7023a
1,HI7065a
1,HI5056a
1,HI7025a
1,HI7026a
1,HI2068a
4,HI7048b
4,HI2075a
4,HI7049a
4,HI7029a
4,HI7051a
4,HI7030a
4,HI7053a
4,HI2105a
4,HI7032b
0,HI7033b
0,HI3002b
0,HI7035b
0,HI7057b
0,HI7036b
0,HI7058b
0,HI3008b
0,HI3009b
5,HI4005c
5,HI4013c
5,HI8053c
5,HI8074c
5,HI8055c
5,HI4034c
5,HI4038c
5,HI8005c
5,HI4036c
5,HI8007c
5,HI8008c
5,HI8056c
5,HI8009c
5,HI8010c
5,HI8057d
1,HI8012d
1,HI8013d
1,HI8014d
1,HI8015d
1,HI8016d
1,HI8017d
1,HI8059d
1,HI8018d
1,HI8019d
1,HI8020d
1,HI8021d
1,HI8022a
1,HI8072a
1,HI8073a
4,HI8024a
4,HI8025a
4,HI8026a
4,HI8062a
4,HI8027a
4,HI8063a
4,HI8064a
4,HI2063a
4,HI2065a
4,HI2090a
4,HI2092b
4,HI8034b
6,HI2081b
6,HI2072b
6,HI8037b
6,HI8066b
6,HI8039b
6,HI8040b
6,HI3052b
5,HI8070b
5,HI8042b
5,HI8043b
5,HI8044b
5,HI8046b
5,HI8047b
5,HI8071b
5,HI8050c
2,HI9002a
2,HI9003a
2,HI9004a
2,HI9005a
2,HI9006a
2,HI9007a
2,HI9008a
2,HI9009b
2,HI9010b
2,HI9011b
2,HI9012b
2,HI9013b
2,HI9014b
2,HI9015b
2,HI9016b
2,HI9017b
2,HI9018b
2,HI9019b
3,HI9020b
3,HI9066b
3,HI9067b
3,HI9068b
3,HI9022b
3,HI9069b
3,HI9070c
3,HI9023c
3,HI9024c
3,HI9025c
3,HI9026c
3,HI9028c
3,HI9029c
3,HI9030c
3,HI9031c
3,HI9032c
3,HI9071c
3,HI9033c
4,HI9034c
4,HI9072c
4,HI9035c
4,HI9036c
4,HI9037c
4,HI9073b
6,HI9038b
6,HI9039b
6,HI9040b
6,HI9041b
6,HI9042b
7,HI9043b
7,HI9044b
7,HI9045b
7,HI9046b
7,HI9048c
7,HI9074b
7,HI9049c
7,HI9050c
7,HI9051c
7,HI9052c
7,HI9053c
7,HI9054c
2,HI9055c
1,HI9077c
1,HI7022c
1,HI9057c
1,HI9078c
3,HI8020c
3,HI9079c
1,HI2068d
1,HI9080d
1,HI9059d
4,HI9060d
4,HI7032a
6,HI9061a
6,HI9062a
6,HI9063a
6,HI8039a
6,HI9064a
6,HI9065a
4,HI7032d
4,HI9088d
4,HI9090d
4,HI9091d
4,HI8030d
4,HI9092d
4,HI9093d
4,HI9094d
0,HI7035a
0,HI9081a
6,HI9082a
6,HI9083a
6,HI8068a
6,HI9084a
6,HI9085a
6,HI9086a
6,HI9087a
4,HI2092a
4,HI9095a
4,HI9096a
4,HI9102a
4,HI9037a
4,HI9097a
4,HI9098a
4,HI9100a
