0,det
0,HI7000d
0,HI7001a
0,HI7002a
0,HI7039a
0,HI7003a
0,HI7040a
0,HI7005a
0,HI7006a
0,HI7007a
0,HI7009a
0,HI7010a
2,HI7011a
2,HI7012a
2,HI7013a
2,HI7014b
2,HI7015b
2,HI7043b
2,HI7016b
2,HI7017b
2,HI7059b
2,HI5093b
2,HI7019b
2,HI7020b
2,HI7046b
2,HI7022b
2,HI7023c
2,HI7065c
2,HI5056c
2,HI7025c
2,HI7026c
2,HI2068c
2,HI7048d
2,HI2075c
2,HI7049c
1,HI7029c
1,HI7050c
1,HI7052c
1,HI7064c
1,HI2105c
1,HI7032c
1,HI7054d
0,HI3002d
0,HI7035d
0,HI7056d
0,HI7057d
0,HI7058d
0,HI3008d
0,HI3009d
0,HI7060d
3,HI8051a
3,HI8053a
3,HI8074a
3,HI8054a
3,HI4034a
3,HI4038a
3,HI8005a
3,HI4036a
3,HI8007a
3,HI8008a
3,HI8056a
3,HI8009a
3,HI8010a
3,HI8057a
3,HI8011a
2,HI8058b
2,HI8014b
2,HI8015b
2,HI8016b
2,HI8017b
2,HI8059b
2,HI8018b
2,HI8019b
2,HI8020b
2,HI8021b
2,HI8022b
2,HI8072c
2,HI8073c
2,HI8023c
1,HI8025c
1,HI8026c
1,HI8062c
1,HI8027c
1,HI8063c
1,HI8064c
1,HI2063c
1,HI2065c
1,HI8030c
1,HI2092c
1,HI8034d
1,HI2081d
1,HI2072d
1,HI8037d
1,HI8038d
3,HI8039d
3,HI8040d
3,HI3052d
3,HI8068d
3,HI8042d
3,HI8043d
3,HI8044d
3,HI3058d
3,HI8047d
3,HI8048d
3,HI8050d
3,HI4005a
4,HI9001c
4,HI9002c
4,HI9003c
4,HI9004c
4,HI9005c
4,HI9006c
4,HI9007d
4,HI9008c
4,HI9009d
4,HI9010d
4,HI9011d
4,HI9012d
4,HI9013d
4,HI9014d
4,HI9015d
4,HI9016d
4,HI9017d
4,HI9018d
4,HI9019d
4,HI9020d
4,HI9021d
4,HI9022d
4,HI9067d
4,HI9068d
4,HI9069a
4,HI9070a
4,HI9023a
4,HI9024a
4,HI9025a
4,HI9026a
4,HI9028a
4,HI9029a
4,HI9030a
4,HI9031a
4,HI9032a
4,HI9071a
1,HI9033a
1,HI9034a
1,HI9072a
1,HI9035a
1,HI9036a
1,HI9038d
3,HI9039d
3,HI9040d
3,HI9041d
3,HI9042d
3,HI9043d
3,HI9044d
3,HI9045d
3,HI9046d
3,HI9047d
3,HI9074d
3,HI9049a
3,HI9050a
3,HI9051a
3,HI9052a
3,HI9053a
3,HI9054a
3,HI9055a
4,HI9056a
2,HI9057a
2,HI9077a
2,HI9078a
2,HI8020a
4,HI9079a
4,HI9020a
2,HI9080b
2,HI9059b
2,HI9060b
1,HI8062b
1,HI9061c
3,HI9062c
3,HI9063c
3,HI8039c
3,HI9064c
3,HI9065c
3,HI9040c
1,HI9088b
1,HI9090b
1,HI9091b
1,HI8030b
1,HI9092b
1,HI9093b
1,HI9094b
1,HI9034b
0,HI9081c
0,HI9082c
3,HI9083c
3,HI9068c
3,HI9084c
3,HI9085c
3,HI9086c
3,HI9087c
3,HI9041c
1,HI9095c
1,HI9096c
1,HI9102c
1,HI9037g
1,HI9097c
1,HI9098c
1,HI9099c
1,HI9101c
