0,det
0,HI7060b
0,HI7000c
0,HI7001c
0,HI7002c
0,HI7039c
0,HI7003c
0,HI7004c
0,HI7005c
0,HI7041c
0,HI7008c
0,HI7009c
0,HI7010c
0,HI7011c
0,HI7012c
3,HI7013c
3,HI7014d
3,HI7015d
3,HI7043d
3,HI7016d
3,HI7017d
3,HI7059d
3,HI5093d
3,HI7019d
3,HI5062d
3,HI7046d
3,HI7022a
3,HI7023a
3,HI7065a
3,HI5056a
3,HI7025a
3,HI7026a
3,HI2068a
4,HI7048b
4,HI2075a
4,HI7049a
4,HI7029a
4,HI7051a
4,HI7030a
4,HI7053a
4,HI2105a
4,HI7032b
0,HI7033b
0,HI3002b
0,HI7035b
0,HI7057b
0,HI7036b
0,HI7058b
0,HI3008b
0,HI3009b
6,HI4005c
6,HI4013c
6,HI8053c
6,HI8074c
6,HI8055c
6,HI4034c
6,HI4038c
6,HI8005c
7,HI4036c
7,HI8007c
7,HI8008c
7,HI8056c
7,HI8009c
7,HI8010c
7,HI8057d
7,HI8012d
7,HI8013d
7,HI8014d
7,HI8015d
7,HI8016d
7,HI8017d
7,HI8059d
7,HI8018d
7,HI8019d
7,HI8020d
7,HI8021d
7,HI8022a
7,HI8072a
7,HI8073a
9,HI8024a
9,HI8025a
9,HI8026a
9,HI8062a
9,HI8027a
9,HI8063a
9,HI8064a
9,HI2063a
9,HI2065a
9,HI2090a
9,HI2092b
9,HI8034b
10,HI2081b
10,HI2072b
10,HI8037b
10,HI8066b
10,HI8039b
10,HI8040b
10,HI3052b
6,HI8070b
6,HI8042b
6,HI8043b
6,HI8044b
6,HI8046b
6,HI8047b
6,HI8071b
6,HI8050c
8,HI9002a
8,HI9003a
8,HI9004a
8,HI9005a
8,HI9006a
8,HI9007a
8,HI9008a
8,HI9009b
8,HI9010b
8,HI9011b
8,HI9012b
8,HI9013b
8,HI9014b
8,HI9015b
8,HI9016b
8,HI9017b
8,HI9018b
8,HI9019b
1,HI9020b
1,HI9066b
1,HI9067b
1,HI9068b
1,HI9022b
1,HI9069b
1,HI9070c
1,HI9023c
1,HI9024c
1,HI9025c
1,HI9026c
1,HI9028c
1,HI9029c
1,HI9030c
1,HI9031c
1,HI9032c
1,HI9071c
1,HI9033c
2,HI9034c
2,HI9072c
2,HI9035c
2,HI9036c
2,HI9037c
2,HI9073b
10,HI9038b
10,HI9039b
10,HI9040b
10,HI9041b
10,HI9042b
5,HI9043b
5,HI9044b
5,HI9045b
5,HI9046b
5,HI9048c
5,HI9074b
5,HI9049c
5,HI9050c
5,HI9051c
5,HI9052c
5,HI9053c
5,HI9054c
8,HI9055c
3,HI9077c
7,HI7022c
7,HI9057c
7,HI9078c
1,HI8020c
1,HI9079c
3,HI2068d
3,HI9080d
3,HI9059d
9,HI9060d
4,HI7032a
10,HI9061a
10,HI9062a
10,HI9063a
10,HI8039a
10,HI9064a
10,HI9065a
4,HI7032d
4,HI9088d
4,HI9090d
9,HI9091d
9,HI8030d
9,HI9092d
9,HI9093d
2,HI9094d
0,HI7035a
0,HI9081a
10,HI9082a
10,HI9083a
10,HI8068a
10,HI9084a
10,HI9085a
10,HI9086a
10,HI9087a
9,HI2092a
2,HI9095a
2,HI9096a
2,HI9102a
2,HI9037a
2,HI9097a
2,HI9098a
2,HI9100a
